MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.745156066221912,42,4.6290792515762025,0.8405139186896965,1811,1.4464679252811166,36.080472946143544,-119.94523985466616,430100.1225743747
4.182327247645249,17,6.269853919407617,1.0119178231702048,1442,3.1070266863384886,35.676352260186064,-122.64133231622357,298995.9510845886
6.195630397911645,31,7.495177585653105,1.8028624306859864,4852,3.740958356619502,41.50425747950489,-123.65250364206676,435079.2161574574
9.597617861010397,34,2.7831370327699596,0.6178219912188828,1123,1.9375270975657517,35.14338061185221,-117.10547838441117,596358.850483551
3.9865385084920133,38,6.24240046791277,1.3367422327102558,833,2.289660255912048,33.93112864855249,-114.7154329786626,331576.6953597148
3.986571233670779,37,6.3397217376304615,1.6746454185189517,497,1.8161262371832647,37.656126470492886,-114.30129698836076,346360.16836623265
9.87105174705607,4,6.952103585461537,2.0539948047419343,3186,3.133127346778252,33.24823851615084,-115.25670889600089,635886.6508038876
6.577911965962567,2,1.0,0.22164955790642948,1068,2.513905645978918,37.07869887446183,-120.1046463397113,367259.99952110794
3.5440240081639787,12,7.485244431020946,1.1296975050213487,561,1.0,38.86944673283668,-114.94140690051582,318130.1203050801
5.87837299324819,35,5.661353003462394,1.3555547604670732,237,2.646053645223893,41.43263088472163,-117.56322401841393,461495.52901568066
3.5547728084135435,6,5.687970696376423,1.41115641202218,861,4.040452293395803,40.922576964468945,-123.36682999617405,250378.7094723205
3.5506657574521694,46,6.558497957459857,1.7983581489104363,2297,4.159044144124829,40.41215908388626,-122.29134926678334,318919.6955281076
5.058050517205533,8,1.9927329694378086,0.35851467525061553,962,4.20909418790833,35.93872776246846,-120.14914928805274,312436.5300271614
1.7217821319916264,21,6.522498166826033,1.4913636292904238,4976,2.0063569500678184,40.93974333078522,-120.93771747409255,220804.24893399872
1.8918233202612178,46,8.562375975280741,1.8586325988008812,692,1.813946367208163,39.16638896794184,-120.6404894943204,268927.11875987094
3.3833158028394976,35,2.947024721425034,0.7357720779579535,2447,2.3524074888788995,36.41527047065962,-116.65028084411513,289734.9127755395
2.700898349838071,48,4.90340932677331,0.7825422512576802,1546,3.9728798395375184,37.6407841141804,-123.41120129881314,256145.9340158271
5.24420504648626,15,5.056190715305419,1.4288893039161719,1542,3.937911812399682,36.361108640696436,-117.94212646568765,365410.862070883
2.846209082158917,7,5.534679371070487,1.2545657567517035,2906,3.0028867691669836,33.96787684174253,-120.63359257441522,239020.11346719897
2.2118917599154013,15,5.639059297962587,1.5877155853734513,3425,4.11822418595465,36.51687419100119,-115.17592815829524,224576.15027727702
9.326169604874384,45,3.9927621793812444,0.8026872197258296,3856,3.6069783126442334,40.074096792272606,-123.42831597237934,596917.8132550244
4.003271291486994,6,5.0599257228925625,1.255004938085158,1436,2.517834454257202,34.66588056838484,-114.28328779047365,290467.863916909
4.635592869830878,47,7.61604725847982,2.235376681349468,901,2.654963812625423,38.40340494046723,-123.19073151814383,404488.3082452536
2.1981715625994505,17,5.609229068981664,1.6351288572875036,2457,1.731612655652752,37.532732088138175,-119.65526385871827,231218.9278650208
3.4137405914845704,4,5.552373511225404,1.6191576958038063,3357,2.8760389546054426,41.20108895614063,-115.42931209266526,230878.76520945644
4.7372713000851165,22,3.9281784866769525,0.6145322012499463,4039,2.390585823927324,39.46169614728558,-120.7810168062394,344438.5886832965
2.5206157358211763,32,7.008711280007024,1.4750001108090725,4179,1.9972696675796735,35.613914181418,-115.49913359463888,271301.4924217482
5.4078359801845295,22,4.674617275085122,0.7438119586727764,3395,2.263625665633206,37.61726400454657,-114.36832951334607,427539.78238013084
3.3190568294093845,27,1.9247948720289132,0.37807119602874234,4769,4.4944154917849435,41.112120009010425,-122.7725380666209,256695.754156907
3.8734792149072192,46,5.630301724826946,0.9919843612126101,695,2.537045508208823,34.26480586888428,-119.22764323857992,340878.96887532755
3.317285055061695,15,6.060399988374481,1.472802123937919,2147,4.577195138164389,36.74483318101226,-121.69205708960469,313992.88613906084
11.315111036551686,44,4.551793242727037,1.2158382447513012,126,3.0575156572952844,34.21680622662098,-116.32967061787218,693452.966666112
4.451545715356664,22,1.6517707807082616,0.374955344744341,2528,2.771080023891786,36.184244305141775,-122.92010903198023,289357.5424868416
2.6409654089553656,28,3.3256948263806554,0.8956793266158816,230,3.521594341686132,32.58223232289809,-116.25250654296256,236148.43893000606
6.761687276672524,42,4.827315988162173,0.7333754729595746,3167,1.0,40.75970445296633,-117.24580748790147,482743.190000705
2.4341026693785444,38,4.414363459774068,1.2054366515300827,3451,5.081543318428355,41.782457514883006,-117.68657901437297,286530.9801466294
4.975031973889559,9,5.662507065233763,1.0008709646536216,2432,3.9551338731278283,37.678084383268306,-119.65689221771197,365039.76694849995
1.682305102957155,34,5.887514747536014,1.2901922497088139,836,3.2061422756145825,37.540739433535194,-118.98424511788443,219460.504303269
2.3069054065399524,36,4.346266658082153,0.9404792645743273,3947,3.8136521360630384,41.55823390351675,-122.9959182786985,226432.2165299261
4.945265320509677,9,2.901526817057521,0.8152516500587061,1398,3.0546382729400867,35.93241686262031,-121.30112982039546,296254.82416482014
6.483323664106026,15,7.179815107990533,2.1173050175495662,1191,2.3929638010098495,38.21090803082801,-114.86610354966156,425632.49278201483
4.882630641952127,45,5.840868111242361,1.0996494043801142,332,2.9766166987237885,40.3726111355168,-119.58026654364167,396449.59123147023
4.229889453557273,20,6.007099287551157,0.9618085362911007,321,2.578312710847352,37.05744135427565,-119.97143160829197,325657.9447885576
3.8552974061792726,8,5.576218003125194,1.38055039168125,552,2.101309571098132,34.214981036314605,-123.52664868352228,305495.4894515588
2.139857000952559,28,6.646128134084303,1.498210665699639,4499,2.605141934526144,40.127015190454564,-115.1568467886796,230549.27706800742
3.127011936804129,19,4.428356137606025,1.0400249962292303,1035,3.2126557916935012,34.71135446182375,-116.46591845143506,250948.21972466705
3.5597154593478226,16,6.242490087130789,0.9796997147515418,1443,3.355460223398824,40.43775919316589,-123.08351020572513,277594.12564132863
7.603138428040757,11,6.002751729196235,1.5985116152364274,2411,4.410472809130498,41.44613057180123,-122.49811248747828,481837.5759992156
5.321786976464775,42,5.953127851911773,1.1004536158132172,464,2.6906995285365802,37.46049680923341,-122.76337633111984,458475.8256996073
1.8561044733840515,8,3.2080605664693858,0.6423837068356575,2889,2.293706591700677,32.492975956139254,-117.46805040623182,169431.55903911855
5.270061249055469,33,5.2086851068735385,0.9597161532793114,1350,1.7425976780155523,41.55617814041023,-122.4109320796621,389924.19049026974
3.6967677611533887,10,5.580581996945241,1.6289254772840283,555,3.4422164269360103,40.31324307512799,-114.04900314470423,297538.6060507778
3.194846362590071,18,7.668480252216583,1.3443480255714255,1863,4.458467409429412,33.17359301597612,-118.2634081837255,318256.1691702662
6.085069478810694,35,5.1497743150843345,1.3381577868637868,3992,2.6090933107348278,38.293876324405986,-115.29863577877357,438949.1549090236
7.504476890931506,43,6.622951612520305,1.2375786073774557,4523,2.4370235790646193,35.15612200549976,-116.69940858964894,521758.46997521305
7.139480820971915,3,2.7702971599426354,0.5921176160943437,3832,3.865119933948238,35.303300152409285,-123.75515434602157,425662.510320696
2.9458318481449917,40,3.925221812798112,1.1752478429956144,918,1.936441881943504,37.803075333964856,-119.78868822779732,266837.5390296306
3.839698362470719,27,5.6586473006675355,0.934166343447502,4192,4.6201480318943435,39.11880008216134,-120.38378525428777,280668.5810017832
5.289013347432122,28,5.64558404334382,1.5932057482229938,2065,2.9244344499594743,32.11233827282311,-114.47811694472448,382925.36222881067
7.299257010282984,46,3.9249175930063642,1.14571282121009,3491,3.375694732798054,33.52672783025852,-120.61645438676643,528484.9363567415
3.5268773677192584,6,6.43362849636531,1.6388645276943579,835,3.037724212103616,41.02801487693642,-117.12566358139027,323557.3963044657
4.0843823267121895,47,4.7487199800050695,0.7194041444168702,3706,1.0,36.949920037661876,-118.1052021526551,320298.97713658575
2.5775324150706673,14,4.713791590486185,1.287429758006724,1567,2.933891768245856,36.918769043527476,-116.63360247209793,217243.50030077418
2.4642726376809465,7,4.882368249332058,1.378491704396389,3614,2.6177954032795294,40.40314862186845,-123.38727148452726,259241.30635302907
6.7278990035640245,10,7.00793865579903,2.082339757897142,3875,3.3896611903519456,33.29374947116848,-114.69211647014046,435931.77732056496
8.829690952490477,15,6.633429960715101,1.8301458282510876,4761,4.142777068128551,39.13664310273875,-114.0699158024124,532682.8164513703
4.323195981267942,31,7.824706945679633,1.696694157550094,919,3.4930356189385012,37.06225630881845,-118.45633248273606,357427.4740591048
7.40212002427021,29,5.825715406761135,1.4756388657207051,1814,2.33401310638266,39.41588880584494,-122.35673586049099,499988.35785756883
5.369946858759288,42,7.896363480780604,1.7590671819128967,615,4.64706607407094,38.792673235419535,-115.3056250572293,448576.7135969988
3.246054058052084,17,5.357162487881321,1.0872508721217264,1528,3.045147616090541,38.664844135466794,-117.52680339116394,258775.7514370845
5.369301377481934,29,4.810355943005768,1.1735535520784404,3690,4.280696545440535,40.56037876702979,-117.76063377520535,404153.40306464373
9.669903046820487,49,4.342797627908807,1.1529036181008538,943,3.882046430722944,37.50779945623136,-115.1508753354251,610685.0734678737
4.402123246019273,44,4.73569146203025,1.1620682082300733,4230,2.0035818279386826,36.078496430035415,-116.68525318242693,348729.73144414905
9.799406551827802,15,4.809237474697255,1.317667370423325,3573,4.060381215728837,33.984953634291244,-114.8023397050773,625413.9316011624
1.2094037238670385,26,3.971497750007959,0.7007955847184791,3235,3.8677261914937704,35.43976850788137,-114.42415856275085,205912.70561503049
6.759515745363009,12,4.114040397992016,0.8477152319695389,2715,3.07742089743205,40.69928620156219,-120.55118920530634,449078.93974777946
4.681055104125529,25,5.911320085453898,1.1638672318046523,4424,2.5533246122503828,35.37473016701436,-122.0208658597448,365072.9312315268
3.85934054171936,41,4.26783768329277,0.7644511207975259,4079,3.814715411622915,41.85423741880432,-120.14546138265683,286302.8936094083
4.692100679560003,5,2.4494262580455946,0.5302423639019865,1376,3.9933773857697923,38.07988186288761,-114.32492007819104,342966.2615963501
1.6590008817442117,4,2.3731300642764075,0.6933833513975395,1611,2.590510029559179,40.14967785593489,-122.08595481710145,159205.90736314192
4.015508767592269,44,1.8539398497641353,0.4277062291895356,4759,3.605927314611972,36.932613055556345,-118.08892956447475,306358.04184415634
5.357815230591997,48,2.873758632863893,0.5545225679677968,3062,2.663400643861676,38.545544360355,-123.157501473783,386884.13438946556
9.383445525389606,41,3.2000977215351645,0.6499689449178069,994,2.4507982487586975,41.895301760313956,-115.67514168403912,587644.5878706223
3.458603486109703,31,3.538966496592939,0.8562931350352087,953,3.4324966516743904,37.002699102732,-117.317936491004,238741.36129327054
2.9914349795729955,3,5.429048635239591,1.101619177869766,4535,3.789079306976805,34.63359191552444,-118.77889783396965,232271.0167908181
3.4872779616411624,3,3.0920039237251995,0.7134861154980766,2510,3.518689942580325,38.49877260839862,-117.70008593775873,246604.42634591385
7.0830248761031465,26,3.620864056916475,0.6920339641451803,279,2.862476286124661,41.19607263520751,-122.8295007677869,449488.1353726483
5.282373666940414,17,2.252270588105681,0.4547102122590282,688,1.8532254361075255,32.171986155975695,-115.38558954980962,345892.47847120767
3.438790800528798,10,4.00939565067855,1.0258406787689605,2145,2.6903226652534538,41.92555604156499,-120.59858976687748,245734.4579413878
5.792903978589419,2,6.0858333757241505,1.4465584878329036,3325,3.372648834133152,37.445483845537936,-122.30876796302296,392530.9462956914
4.704590690505452,24,4.964941918780675,0.8143648147950888,2499,5.154132023369323,39.99444387397889,-123.85205129842952,348230.81293638423
7.274117466604247,11,5.122982327994999,1.5162868758322658,3136,2.027502884374473,33.18221821304596,-123.39298114071467,471027.85975383164
3.1549525399069753,24,4.997069001698831,0.7865413515083818,664,2.8844888811492537,34.91502252576784,-117.28355720327242,317183.76044159656
3.8044404602945643,35,3.072770872852402,0.4991437762149502,4864,2.838434569374556,41.771592033947165,-116.81532771195377,308142.8115223104
3.683804034982753,23,4.3868662634917746,1.1195629587597076,4153,1.0,34.87904653183334,-122.51125039828388,284476.36899413937
2.155973854103319,32,5.3314630524307605,1.3659353404885448,4564,2.4098449311480055,36.12215086386154,-117.94282554635977,262736.25803680066
5.196888798413316,23,6.45433533790157,0.98648274287237,2806,1.8061273177839838,34.80701148693127,-119.16984908492554,376086.11491263163
5.106568417620713,34,5.545406998237342,1.3664608455700678,4889,2.597650375993721,36.68467583536429,-114.62810793864392,396883.7534248588
4.493162192289211,41,6.320914203919694,0.9796721855614164,4066,4.5034330904694455,33.59053531600456,-117.34796642247436,387749.6031379866
3.9856740044575094,19,3.370645249723831,0.9913590098559667,4554,3.6557192880904164,37.08847732045897,-118.79669386539713,254631.51185152115
2.2085023783798707,2,2.744990009500772,0.6983841712140201,4026,3.173698398250519,34.984396876008915,-121.16223484051261,181644.8631283194
3.631614584904786,2,2.371368827075899,0.42207214805451176,1740,4.949796482546107,40.15125553737018,-119.38205364891695,245434.14686993088
3.7759150162362407,15,6.225599805097463,1.0814845415180914,1750,4.409737694568188,35.89763739636635,-121.52898318825943,324096.70678463794
3.0007473232297888,21,2.840452753122186,0.6687827413851444,602,2.1969180719668704,39.92720288914226,-117.21611392216832,243916.29657264086
4.134461722922069,35,6.592557789332096,1.61535998980731,2505,1.1729816050584467,38.41754622803474,-118.05916449123151,342463.92746163625
5.4850457159107275,5,4.3310223237804175,1.189669658268186,161,1.0,41.15094238776442,-121.03721465179937,344756.5787950574
11.508581225250154,43,7.503139401412892,2.142132586231011,3549,2.1202368337993853,40.10624011329196,-123.87929197175265,753113.6094164778
